index,V1,V2,locality1,locality2,lat1,long1,lat2,long2,FST_lin,CSE,Residuals
584,23,24,"Hidalgo, TX, USA","Juarez, CHIH, MEX",26.3651,-98.1638,31.683,-106.4249,0.016,0.223421415,NA
585,23,25,"Hidalgo, TX, USA","Nuevo Leon, NL, MEX",26.3651,-98.1638,25.6803,-100.3133,0.0588,0.343660596,NA
586,23,26,"Hidalgo, TX, USA","New Orleans LA, USA",26.3651,-98.1638,29.99838,-90.076114,0.0384,0.268253113,NA
587,23,27,"Hidalgo, TX, USA","Muscogee, GA, USA",26.3651,-98.1638,32.5223,-84.9341,0.1101,0.325283748,NA
588,23,28,"Hidalgo, TX, USA","St. Augustine, FL, USA",26.3651,-98.1638,29.9134,-81.317743,0.0362,0.27217089,NA
589,23,29,"Hidalgo, TX, USA","Barberville, FL, USA",26.3651,-98.1638,29.1861,-81.4209,0.1242,0.351772858,NA
590,23,30,"Hidalgo, TX, USA","Daytona Beach, FL, USA",26.3651,-98.1638,29.2034,-81.0884,0.0549,0.329789774,NA
591,23,31,"Hidalgo, TX, USA","Orlando, FL, USA",26.3651,-98.1638,28.5496,-81.3754,0.0722,0.353328215,NA
592,23,32,"Hidalgo, TX, USA","Melbourne, FL, USA",26.3651,-98.1638,28.0785,-80.6838,0.0391,0.281114274,NA
593,23,33,"Hidalgo, TX, USA","Rio, FL, USA",26.3651,-98.1638,27.2183,-80.24,0.0526,0.280217903,NA
594,23,34,"Hidalgo, TX, USA","Palm Beach County, FL, USA",26.3651,-98.1638,26.53,-80.0658,0.0458,0.28416142,NA
595,23,35,"Hidalgo, TX, USA","Miami, FL, USA",26.3651,-98.1638,25.7753,-80.2089,0.0454,0.29770561,NA
596,23,36,"Hidalgo, TX, USA","Fort Myers, FL, USA",26.3651,-98.1638,26.6398,-81.8745,0.0506,0.307619858,NA
597,23,37,"Hidalgo, TX, USA","Sarasota, FL, USA",26.3651,-98.1638,27.3509,-82.5484,0.0701,0.30959945,NA
598,23,38,"Hidalgo, TX, USA","Tampa, FL, USA",26.3651,-98.1638,27.9816,-82.4526,0.0545,0.301714977,NA
599,24,25,"Juarez, CHIH, MEX","Nuevo Leon, NL, MEX",31.683,-106.4249,25.6803,-100.3133,0.0588,0.321811859,NA
600,24,26,"Juarez, CHIH, MEX","New Orleans LA, USA",31.683,-106.4249,29.99838,-90.076114,0.0422,0.282064126,NA
601,24,27,"Juarez, CHIH, MEX","Muscogee, GA, USA",31.683,-106.4249,32.5223,-84.9341,0.1083,0.331474126,NA
602,24,28,"Juarez, CHIH, MEX","St. Augustine, FL, USA",31.683,-106.4249,29.9134,-81.317743,0.0491,0.28849171,NA
603,24,29,"Juarez, CHIH, MEX","Barberville, FL, USA",31.683,-106.4249,29.1861,-81.4209,0.1333,0.356981865,NA
604,24,30,"Juarez, CHIH, MEX","Daytona Beach, FL, USA",31.683,-106.4249,29.2034,-81.0884,0.0471,0.299469075,NA
605,24,31,"Juarez, CHIH, MEX","Orlando, FL, USA",31.683,-106.4249,28.5496,-81.3754,0.0769,0.357149267,NA
606,24,32,"Juarez, CHIH, MEX","Melbourne, FL, USA",31.683,-106.4249,28.0785,-80.6838,0.0403,0.299054137,NA
607,24,33,"Juarez, CHIH, MEX","Rio, FL, USA",31.683,-106.4249,27.2183,-80.24,0.0508,0.283734551,NA
608,24,34,"Juarez, CHIH, MEX","Palm Beach County, FL, USA",31.683,-106.4249,26.53,-80.0658,0.0407,0.27226219,NA
609,24,35,"Juarez, CHIH, MEX","Miami, FL, USA",31.683,-106.4249,25.7753,-80.2089,0.0478,0.297766117,NA
610,24,36,"Juarez, CHIH, MEX","Fort Myers, FL, USA",31.683,-106.4249,26.6398,-81.8745,0.0474,0.298275064,NA
611,24,37,"Juarez, CHIH, MEX","Sarasota, FL, USA",31.683,-106.4249,27.3509,-82.5484,0.0588,0.288284247,NA
612,24,38,"Juarez, CHIH, MEX","Tampa, FL, USA",31.683,-106.4249,27.9816,-82.4526,0.0627,0.309794647,NA
613,25,26,"Nuevo Leon, NL, MEX","New Orleans LA, USA",25.6803,-100.3133,29.99838,-90.076114,0.0949,0.415189873,NA
614,25,27,"Nuevo Leon, NL, MEX","Muscogee, GA, USA",25.6803,-100.3133,32.5223,-84.9341,0.137,0.434471772,NA
615,25,28,"Nuevo Leon, NL, MEX","St. Augustine, FL, USA",25.6803,-100.3133,29.9134,-81.317743,0.0954,0.421998516,NA
616,25,29,"Nuevo Leon, NL, MEX","Barberville, FL, USA",25.6803,-100.3133,29.1861,-81.4209,0.2034,0.493649898,NA
617,25,30,"Nuevo Leon, NL, MEX","Daytona Beach, FL, USA",25.6803,-100.3133,29.2034,-81.0884,0.1195,0.448703677,NA
618,25,31,"Nuevo Leon, NL, MEX","Orlando, FL, USA",25.6803,-100.3133,28.5496,-81.3754,0.1313,0.465389979,NA
619,25,32,"Nuevo Leon, NL, MEX","Melbourne, FL, USA",25.6803,-100.3133,28.0785,-80.6838,0.082,0.407724868,NA
620,25,33,"Nuevo Leon, NL, MEX","Rio, FL, USA",25.6803,-100.3133,27.2183,-80.24,0.1017,0.421165521,NA
621,25,34,"Nuevo Leon, NL, MEX","Palm Beach County, FL, USA",25.6803,-100.3133,26.53,-80.0658,0.0967,0.43067629,NA
622,25,35,"Nuevo Leon, NL, MEX","Miami, FL, USA",25.6803,-100.3133,25.7753,-80.2089,0.1088,0.438187208,NA
623,25,36,"Nuevo Leon, NL, MEX","Fort Myers, FL, USA",25.6803,-100.3133,26.6398,-81.8745,0.0963,0.442165254,NA
624,25,37,"Nuevo Leon, NL, MEX","Sarasota, FL, USA",25.6803,-100.3133,27.3509,-82.5484,0.1305,0.452636708,NA
625,25,38,"Nuevo Leon, NL, MEX","Tampa, FL, USA",25.6803,-100.3133,27.9816,-82.4526,0.0862,0.423950092,NA
626,26,27,"New Orleans LA, USA","Muscogee, GA, USA",29.99838,-90.076114,32.5223,-84.9341,0.0541,0.26543155,NA
627,26,28,"New Orleans LA, USA","St. Augustine, FL, USA",29.99838,-90.076114,29.9134,-81.317743,0.0473,0.278967162,NA
628,26,29,"New Orleans LA, USA","Barberville, FL, USA",29.99838,-90.076114,29.1861,-81.4209,0.0968,0.316826735,NA
629,26,30,"New Orleans LA, USA","Daytona Beach, FL, USA",29.99838,-90.076114,29.2034,-81.0884,0.0464,0.301126304,NA
630,26,31,"New Orleans LA, USA","Orlando, FL, USA",29.99838,-90.076114,28.5496,-81.3754,0.0531,0.291821895,NA
631,26,32,"New Orleans LA, USA","Melbourne, FL, USA",29.99838,-90.076114,28.0785,-80.6838,0.0369,0.284707648,NA
632,26,33,"New Orleans LA, USA","Rio, FL, USA",29.99838,-90.076114,27.2183,-80.24,0.0307,0.238174411,NA
633,26,34,"New Orleans LA, USA","Palm Beach County, FL, USA",29.99838,-90.076114,26.53,-80.0658,0.0429,0.260913818,NA
634,26,35,"New Orleans LA, USA","Miami, FL, USA",29.99838,-90.076114,25.7753,-80.2089,0.0231,0.230163366,NA
635,26,36,"New Orleans LA, USA","Fort Myers, FL, USA",29.99838,-90.076114,26.6398,-81.8745,0.0371,0.264481832,NA
636,26,37,"New Orleans LA, USA","Sarasota, FL, USA",29.99838,-90.076114,27.3509,-82.5484,0.0358,0.265591021,NA
637,26,38,"New Orleans LA, USA","Tampa, FL, USA",29.99838,-90.076114,27.9816,-82.4526,0.0639,0.287214173,NA
638,27,28,"Muscogee, GA, USA","St. Augustine, FL, USA",32.5223,-84.9341,29.9134,-81.317743,0.0791,0.301873073,NA
639,27,29,"Muscogee, GA, USA","Barberville, FL, USA",32.5223,-84.9341,29.1861,-81.4209,0.082,0.327057435,NA
640,27,30,"Muscogee, GA, USA","Daytona Beach, FL, USA",32.5223,-84.9341,29.2034,-81.0884,0.0854,0.342737884,NA
641,27,31,"Muscogee, GA, USA","Orlando, FL, USA",32.5223,-84.9341,28.5496,-81.3754,0.0909,0.344245104,NA
642,27,32,"Muscogee, GA, USA","Melbourne, FL, USA",32.5223,-84.9341,28.0785,-80.6838,0.0802,0.336586285,NA
643,27,33,"Muscogee, GA, USA","Rio, FL, USA",32.5223,-84.9341,27.2183,-80.24,0.053,0.273232311,NA
644,27,34,"Muscogee, GA, USA","Palm Beach County, FL, USA",32.5223,-84.9341,26.53,-80.0658,0.0781,0.319271695,NA
645,27,35,"Muscogee, GA, USA","Miami, FL, USA",32.5223,-84.9341,25.7753,-80.2089,0.0576,0.308929926,NA
646,27,36,"Muscogee, GA, USA","Fort Myers, FL, USA",32.5223,-84.9341,26.6398,-81.8745,0.0653,0.30877107,NA
647,27,37,"Muscogee, GA, USA","Sarasota, FL, USA",32.5223,-84.9341,27.3509,-82.5484,0.0444,0.272047289,NA
648,27,38,"Muscogee, GA, USA","Tampa, FL, USA",32.5223,-84.9341,27.9816,-82.4526,0.0726,0.316368426,NA
649,28,29,"St. Augustine, FL, USA","Barberville, FL, USA",29.9134,-81.317743,29.1861,-81.4209,0.0697,0.305597448,NA
650,28,30,"St. Augustine, FL, USA","Daytona Beach, FL, USA",29.9134,-81.317743,29.2034,-81.0884,0.0343,0.271446674,NA
651,28,31,"St. Augustine, FL, USA","Orlando, FL, USA",29.9134,-81.317743,28.5496,-81.3754,0.0287,0.274951339,NA
652,28,32,"St. Augustine, FL, USA","Melbourne, FL, USA",29.9134,-81.317743,28.0785,-80.6838,0.0309,0.25782426,NA
653,28,33,"St. Augustine, FL, USA","Rio, FL, USA",29.9134,-81.317743,27.2183,-80.24,0.0287,0.22519635,NA
654,28,34,"St. Augustine, FL, USA","Palm Beach County, FL, USA",29.9134,-81.317743,26.53,-80.0658,0.0334,0.23576096,NA
655,28,35,"St. Augustine, FL, USA","Miami, FL, USA",29.9134,-81.317743,25.7753,-80.2089,0.0182,0.229930258,NA
656,28,36,"St. Augustine, FL, USA","Fort Myers, FL, USA",29.9134,-81.317743,26.6398,-81.8745,0.0197,0.248165847,NA
657,28,37,"St. Augustine, FL, USA","Sarasota, FL, USA",29.9134,-81.317743,27.3509,-82.5484,0.0296,0.223538257,NA
658,28,38,"St. Augustine, FL, USA","Tampa, FL, USA",29.9134,-81.317743,27.9816,-82.4526,0.0311,0.254529063,NA
659,29,30,"Barberville, FL, USA","Daytona Beach, FL, USA",29.1861,-81.4209,29.2034,-81.0884,0.0911,0.302789225,NA
660,29,31,"Barberville, FL, USA","Orlando, FL, USA",29.1861,-81.4209,28.5496,-81.3754,0.0993,0.32300091,NA
661,29,32,"Barberville, FL, USA","Melbourne, FL, USA",29.1861,-81.4209,28.0785,-80.6838,0.0853,0.318379436,NA
662,29,33,"Barberville, FL, USA","Rio, FL, USA",29.1861,-81.4209,27.2183,-80.24,0.057,0.260493461,NA
663,29,34,"Barberville, FL, USA","Palm Beach County, FL, USA",29.1861,-81.4209,26.53,-80.0658,0.0743,0.280241,NA
664,29,35,"Barberville, FL, USA","Miami, FL, USA",29.1861,-81.4209,25.7753,-80.2089,0.0515,0.284337781,NA
665,29,36,"Barberville, FL, USA","Fort Myers, FL, USA",29.1861,-81.4209,26.6398,-81.8745,0.0977,0.322298179,NA
666,29,37,"Barberville, FL, USA","Sarasota, FL, USA",29.1861,-81.4209,27.3509,-82.5484,0.0304,0.243120977,NA
667,29,38,"Barberville, FL, USA","Tampa, FL, USA",29.1861,-81.4209,27.9816,-82.4526,0.0625,0.284631838,NA
668,30,31,"Daytona Beach, FL, USA","Orlando, FL, USA",29.2034,-81.0884,28.5496,-81.3754,0.0287,0.270067369,NA
669,30,32,"Daytona Beach, FL, USA","Melbourne, FL, USA",29.2034,-81.0884,28.0785,-80.6838,0.0423,0.290422256,NA
670,30,33,"Daytona Beach, FL, USA","Rio, FL, USA",29.2034,-81.0884,27.2183,-80.24,0.0262,0.24651234,NA
671,30,34,"Daytona Beach, FL, USA","Palm Beach County, FL, USA",29.2034,-81.0884,26.53,-80.0658,0.0222,0.244416639,NA
672,30,35,"Daytona Beach, FL, USA","Miami, FL, USA",29.2034,-81.0884,25.7753,-80.2089,0.0305,0.264295026,NA
673,30,36,"Daytona Beach, FL, USA","Fort Myers, FL, USA",29.2034,-81.0884,26.6398,-81.8745,0.0213,0.253233725,NA
674,30,37,"Daytona Beach, FL, USA","Sarasota, FL, USA",29.2034,-81.0884,27.3509,-82.5484,0.0365,0.248073214,NA
675,30,38,"Daytona Beach, FL, USA","Tampa, FL, USA",29.2034,-81.0884,27.9816,-82.4526,0.0501,0.292788711,NA
676,31,32,"Orlando, FL, USA","Melbourne, FL, USA",28.5496,-81.3754,28.0785,-80.6838,0.0388,0.274007458,NA
677,31,33,"Orlando, FL, USA","Rio, FL, USA",28.5496,-81.3754,27.2183,-80.24,0.0268,0.247845691,NA
678,31,34,"Orlando, FL, USA","Palm Beach County, FL, USA",28.5496,-81.3754,26.53,-80.0658,0.038,0.257836431,NA
679,31,35,"Orlando, FL, USA","Miami, FL, USA",28.5496,-81.3754,25.7753,-80.2089,0.036,0.25396038,NA
680,31,36,"Orlando, FL, USA","Fort Myers, FL, USA",28.5496,-81.3754,26.6398,-81.8745,0.0251,0.263933399,NA
681,31,37,"Orlando, FL, USA","Sarasota, FL, USA",28.5496,-81.3754,27.3509,-82.5484,0.0381,0.240267195,NA
682,31,38,"Orlando, FL, USA","Tampa, FL, USA",28.5496,-81.3754,27.9816,-82.4526,0.0391,0.270257287,NA
683,32,33,"Melbourne, FL, USA","Rio, FL, USA",28.0785,-80.6838,27.2183,-80.24,0.0331,0.232474269,NA
684,32,34,"Melbourne, FL, USA","Palm Beach County, FL, USA",28.0785,-80.6838,26.53,-80.0658,0.0295,0.228474375,NA
685,32,35,"Melbourne, FL, USA","Miami, FL, USA",28.0785,-80.6838,25.7753,-80.2089,0.0234,0.22351175,NA
686,32,36,"Melbourne, FL, USA","Fort Myers, FL, USA",28.0785,-80.6838,26.6398,-81.8745,0.0248,0.230554289,NA
687,32,37,"Melbourne, FL, USA","Sarasota, FL, USA",28.0785,-80.6838,27.3509,-82.5484,0.0379,0.234585105,NA
688,32,38,"Melbourne, FL, USA","Tampa, FL, USA",28.0785,-80.6838,27.9816,-82.4526,0.0284,0.222764643,NA
689,33,34,"Rio, FL, USA","Palm Beach County, FL, USA",27.2183,-80.24,26.53,-80.0658,0.0166,0.191417933,NA
690,33,35,"Rio, FL, USA","Miami, FL, USA",27.2183,-80.24,25.7753,-80.2089,0.0204,0.209785086,NA
691,33,36,"Rio, FL, USA","Fort Myers, FL, USA",27.2183,-80.24,26.6398,-81.8745,0.0206,0.220900772,NA
692,33,37,"Rio, FL, USA","Sarasota, FL, USA",27.2183,-80.24,27.3509,-82.5484,0.0251,0.210495058,NA
693,33,38,"Rio, FL, USA","Tampa, FL, USA",27.2183,-80.24,27.9816,-82.4526,0.0341,0.239638968,NA
694,34,35,"Palm Beach County, FL, USA","Miami, FL, USA",26.53,-80.0658,25.7753,-80.2089,0.0206,0.216987586,NA
695,34,36,"Palm Beach County, FL, USA","Fort Myers, FL, USA",26.53,-80.0658,26.6398,-81.8745,0.0161,0.193699495,NA
696,34,37,"Palm Beach County, FL, USA","Sarasota, FL, USA",26.53,-80.0658,27.3509,-82.5484,0.0334,0.213899297,NA
697,34,38,"Palm Beach County, FL, USA","Tampa, FL, USA",26.53,-80.0658,27.9816,-82.4526,0.0307,0.216196337,NA
698,35,36,"Miami, FL, USA","Fort Myers, FL, USA",25.7753,-80.2089,26.6398,-81.8745,0.017,0.22149876,NA
699,35,37,"Miami, FL, USA","Sarasota, FL, USA",25.7753,-80.2089,27.3509,-82.5484,0.0141,0.20650831,NA
700,35,38,"Miami, FL, USA","Tampa, FL, USA",25.7753,-80.2089,27.9816,-82.4526,0.0225,0.205905207,NA
701,36,37,"Fort Myers, FL, USA","Sarasota, FL, USA",26.6398,-81.8745,27.3509,-82.5484,0.0352,0.229542748,NA
702,36,38,"Fort Myers, FL, USA","Tampa, FL, USA",26.6398,-81.8745,27.9816,-82.4526,0.0256,0.205271899,NA
703,37,38,"Sarasota, FL, USA","Tampa, FL, USA",27.3509,-82.5484,27.9816,-82.4526,0.0342,0.22168839,NA
